phase,study_title,topology,topology_class,phase_role,phase5_role,predicted_response_class,circuit_id,parent_circuit_id,perturbation_order,dropped_edges,dropped_edge_count,dropped_edge_qubits,abs_parity,target_probability,entropy_bits,top_probability,top_state,n_observed_states,baseline_abs_parity,baseline_target_probability,baseline_entropy_bits,baseline_top_probability,delta_abs_parity,delta_target_probability,delta_entropy,delta_top_probability,is_connected_after_ablation,n_components_after_ablation,has_loop_after_ablation,remaining_edge_count,dropped_edge_count_check,source_path
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k2_e2_e5,phase5_random6_predictive_parent,2,"e2,e5",2,"[[2, 3], [4, 5]]",0.0234375,0.0439453125,4.973543328242235,0.087890625,111011,63,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.00048828125,0.01220703125,-0.7301682151619246,0.029541015625,False,2,False,4,2,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k2_e2_e5__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k2_e3_e4,phase5_random6_predictive_parent,2,"e3,e4",2,"[[3, 4], [4, 1]]",0.1162109375,0.132080078125,4.874846559994928,0.132080078125,111111,63,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.09326171875,0.100341796875,-0.8288649834092316,0.07373046875,False,2,False,4,2,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k2_e3_e4__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k2_e3_e5,phase5_random6_predictive_parent,2,"e3,e5",2,"[[3, 4], [4, 5]]",0.02587890625,0.0634765625,4.796076199581143,0.110595703125,111101,64,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.0029296875,0.03173828125,-0.9076353438230171,0.05224609375,False,2,False,4,2,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k2_e3_e5__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k2_e4_e5,phase5_random6_predictive_parent,2,"e4,e5",2,"[[4, 1], [4, 5]]",0.01806640625,0.128173828125,4.631859811921366,0.1669921875,111011,61,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,-0.0048828125,0.096435546875,-1.071851731482794,0.108642578125,False,2,False,4,2,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k2_e4_e5__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e0_e1_e2,phase5_random6_predictive_parent,3,"e0,e1,e2",3,"[[0, 1], [1, 2], [2, 3]]",0.03271484375,0.00927734375,4.8405116425964705,0.109375,101011,59,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.009765625,-0.0224609375,-0.8631999008076896,0.051025390625,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e0_e1_e2__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e0_e1_e3,phase5_random6_predictive_parent,3,"e0,e1,e3",3,"[[0, 1], [1, 2], [3, 4]]",0.37744140625,0.119384765625,3.918396603845566,0.205810546875,101111,56,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.3544921875,0.087646484375,-1.785314939558594,0.1474609375,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e0_e1_e3__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e0_e1_e4,phase5_random6_predictive_parent,3,"e0,e1,e4",3,"[[0, 1], [1, 2], [4, 1]]",0.06396484375,0.132080078125,4.751351863150588,0.132080078125,111111,61,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.041015625,0.100341796875,-0.9523596802535721,0.07373046875,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e0_e1_e4__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e0_e1_e5,phase5_random6_predictive_parent,3,"e0,e1,e5",3,"[[0, 1], [1, 2], [4, 5]]",0.10498046875,0.143310546875,4.309948057345839,0.143310546875,111111,53,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.08203125,0.111572265625,-1.3937634860583215,0.0849609375,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e0_e1_e5__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e0_e2_e3,phase5_random6_predictive_parent,3,"e0,e2,e3",3,"[[0, 1], [2, 3], [3, 4]]",0.01513671875,0.06689453125,5.006518326192682,0.0908203125,110111,62,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,-0.0078125,0.03515625,-0.6971932172114785,0.032470703125,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e0_e2_e3__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e0_e2_e4,phase5_random6_predictive_parent,3,"e0,e2,e4",3,"[[0, 1], [2, 3], [4, 1]]",0.33837890625,0.119140625,3.785879359812104,0.229736328125,110111,57,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.3154296875,0.08740234375,-1.917832183592056,0.17138671875,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e0_e2_e4__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e0_e2_e5,phase5_random6_predictive_parent,3,"e0,e2,e5",3,"[[0, 1], [2, 3], [4, 5]]",0.02734375,0.07373046875,4.373690459191911,0.10546875,111011,52,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.00439453125,0.0419921875,-1.330021084212249,0.047119140625,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e0_e2_e5__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e0_e3_e4,phase5_random6_predictive_parent,3,"e0,e3,e4",3,"[[0, 1], [3, 4], [4, 1]]",0.1201171875,0.14306640625,4.314517652030859,0.184814453125,110111,61,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.09716796875,0.111328125,-1.389193891373301,0.12646484375,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e0_e3_e4__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e0_e3_e5,phase5_random6_predictive_parent,3,"e0,e3,e5",3,"[[0, 1], [3, 4], [4, 5]]",0.09130859375,0.1435546875,4.314054363954004,0.1435546875,111111,58,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.068359375,0.11181640625,-1.3896571794501558,0.085205078125,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e0_e3_e5__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e0_e4_e5,phase5_random6_predictive_parent,3,"e0,e4,e5",3,"[[0, 1], [4, 1], [4, 5]]",0.28369140625,0.284423828125,4.037323612197662,0.284423828125,111111,54,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.2607421875,0.252685546875,-1.666387931206498,0.22607421875,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e0_e4_e5__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e1_e2_e3,phase5_random6_predictive_parent,3,"e1,e2,e3",3,"[[1, 2], [2, 3], [3, 4]]",0.00634765625,0.053955078125,5.331484040229091,0.091552734375,110011,64,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,-0.0166015625,0.022216796875,-0.37222750317506925,0.033203125,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e1_e2_e3__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e1_e2_e4,phase5_random6_predictive_parent,3,"e1,e2,e4",3,"[[1, 2], [2, 3], [4, 1]]",0.021484375,0.04736328125,4.929240674717198,0.1142578125,110011,64,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,-0.00146484375,0.015625,-0.7744708686869624,0.055908203125,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e1_e2_e4__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e1_e2_e5,phase5_random6_predictive_parent,3,"e1,e2,e5",3,"[[1, 2], [2, 3], [4, 5]]",0.01025390625,0.065673828125,4.972729094375409,0.088623046875,111011,62,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,-0.0126953125,0.033935546875,-0.7309824490287511,0.0302734375,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e1_e2_e5__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e1_e3_e4,phase5_random6_predictive_parent,3,"e1,e3,e4",3,"[[1, 2], [3, 4], [4, 1]]",0.34716796875,0.40478515625,3.509940389794545,0.40478515625,111111,58,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.32421875,0.373046875,-2.193771153609615,0.346435546875,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e1_e3_e4__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e1_e3_e5,phase5_random6_predictive_parent,3,"e1,e3,e5",3,"[[1, 2], [3, 4], [4, 5]]",0.38671875,0.1162109375,3.8913214695334655,0.20849609375,111101,54,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.36376953125,0.08447265625,-1.8123900738706946,0.150146484375,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e1_e3_e5__noisy_sim__xbasis__shots4096.json
Phase5,SRFM Quantum Phase5 Predictive Structural Response Study,random6,irregular6_fixed,fixed_irregular_comparison,predictive_parent,intermediate_mixed_response,phase5_random6_predictive_parent_drop_k3_e1_e4_e5,phase5_random6_predictive_parent,3,"e1,e4,e5",3,"[[1, 2], [4, 1], [4, 5]]",0.12158203125,0.143798828125,4.2837710978377475,0.180419921875,111011,59,0.02294921875,0.03173828125,5.70371154340416,0.058349609375,0.0986328125,0.112060546875,-1.4199404455664126,0.1220703125,False,3,False,3,3,E:\SRFM_QUANTUM_PHASE5\results\raw\random6\multi_ablation\phase5_random6_predictive_parent_drop_k3_e1_e4_e5__noisy_sim__xbasis__shots4096.json
